TestID,Category,Module / Page,Test Case,Method,Environment,Status,Observed Result (evidence),Executed At
MOB-STATIC-00239,UI/UX,Login,shows loading state during fetch,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found ActivityIndicator/SkeletonLoader in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.915Z
MOB-STATIC-00240,UI/UX,Login,handles empty state when no data,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Fail,No empty-state handling pattern in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.915Z
MOB-STATIC-00241,Functional,Login,flatlist or sectionlist has key extractor,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No FlatList/SectionList on this screen,2026-07-29T06:26:49.915Z
MOB-STATIC-00242,Code Quality,Login,typed props or navigation defined,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found typed Props/navigation generic in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.915Z
MOB-STATIC-00243,Code Quality,Login,no untyped any usage,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Fail,Found 1 `: any` usage(s) in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.915Z
MOB-STATIC-00244,Mobile-Specific,Login,screen has testid coverage,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found testID attribute(s) in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.915Z
MOB-STATIC-00245,Functional,Login,imports service layer not raw fetch,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,"services/hooks/context import=True, raw fetch()=not used in screens/auth/LoginScreen.tsx",2026-07-29T06:26:49.915Z
MOB-STATIC-00246,Mobile-Specific,Login,no hardcoded backend url in screen,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No literal http(s):// URL in screen source,2026-07-29T06:26:49.915Z
MOB-STATIC-00247,UI/UX,Login,uses theme hook for colors,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found useTheme() call in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.915Z
MOB-STATIC-00248,UI/UX,Login,touchables have active opacity or pressable,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,activeOpacity=/Pressable present in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.915Z
MOB-STATIC-00249,Accessibility,Login,accessibility role declared on touchables,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found accessibilityRole= among 11 touchable(s) in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00250,Compatibility,Login,safe area inset applied to layout,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found insets.top/insets.bottom usage in a style/layout in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00251,UI/UX,Login,email input has correct keyboard type,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No email-labeled input on this screen,2026-07-29T06:26:49.919Z
MOB-STATIC-00252,Security,Login,password inputs use secure text entry,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,secureTextEntry present in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00253,Mobile-Specific,Login,animated values use native driver,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,useNativeDriver: true present in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00254,Code Quality,Login,component has default export,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found export default in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00255,Functional,Login,screen registered in a navigator,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found import/reference of LoginScreen in navigation/*Navigator.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00256,Code Quality,Login,uses react fc typed component,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found `: React.FC` typed component declaration in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00257,Functional,Login,list items have stable keys in map,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No .map( rendering on this screen,2026-07-29T06:26:49.919Z
MOB-STATIC-00258,UI/UX,Login,scrollview has content container style,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,contentContainerStyle present in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00259,UI/UX,Login,uses vector icons library,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found @expo/vector-icons import in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00260,Code Quality,Login,screen file line count reasonable,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,screens/auth/LoginScreen.tsx is 439 lines (within the 700-line maintainability guideline),2026-07-29T06:26:49.919Z
MOB-STATIC-00261,UI/UX,Login,user facing error alert on catch,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Alert.alert( present alongside catch in screens/auth/LoginScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00262,Compatibility,Register,safe area insets used,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found useSafeAreaInsets() in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00263,UI/UX,Register,keyboard avoiding view present,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,KeyboardAvoidingView wraps the input field(s) in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00264,Functional,Register,async calls have error handling,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,try/catch present around async calls in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.919Z
MOB-STATIC-00265,Accessibility,Register,interactive elements have accessibility hooks,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,14 accessibilityLabel/testID attribute(s) found across 11 touchable element(s) in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00266,Functional,Register,no leftover debug markers,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No console.log/TODO/FIXME markers found,2026-07-29T06:26:49.920Z
MOB-STATIC-00267,Code Quality,Register,uses stylesheet create,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found StyleSheet.create( in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00268,UI/UX,Register,shows loading state during fetch,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found ActivityIndicator/SkeletonLoader in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00269,UI/UX,Register,handles empty state when no data,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found empty-state handling pattern in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00270,Functional,Register,flatlist or sectionlist has key extractor,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No FlatList/SectionList on this screen,2026-07-29T06:26:49.920Z
MOB-STATIC-00271,Code Quality,Register,typed props or navigation defined,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found typed Props/navigation generic in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00272,Code Quality,Register,no untyped any usage,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Fail,Found 3 `: any` usage(s) in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00273,Mobile-Specific,Register,screen has testid coverage,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found testID attribute(s) in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00274,Functional,Register,imports service layer not raw fetch,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,"services/hooks/context import=True, raw fetch()=not used in screens/auth/RegisterScreen.tsx",2026-07-29T06:26:49.920Z
MOB-STATIC-00275,Mobile-Specific,Register,no hardcoded backend url in screen,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No literal http(s):// URL in screen source,2026-07-29T06:26:49.920Z
MOB-STATIC-00276,UI/UX,Register,uses theme hook for colors,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found useTheme() call in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00277,UI/UX,Register,touchables have active opacity or pressable,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,activeOpacity=/Pressable present in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00278,Accessibility,Register,accessibility role declared on touchables,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found accessibilityRole= among 11 touchable(s) in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00279,Compatibility,Register,safe area inset applied to layout,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found insets.top/insets.bottom usage in a style/layout in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00280,UI/UX,Register,email input has correct keyboard type,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,keyboardType= present in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00281,Security,Register,password inputs use secure text entry,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,secureTextEntry present in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00282,Mobile-Specific,Register,animated values use native driver,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,useNativeDriver: true present in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00283,Code Quality,Register,component has default export,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found export default in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00284,Functional,Register,screen registered in a navigator,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found import/reference of RegisterScreen in navigation/*Navigator.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00285,Code Quality,Register,uses react fc typed component,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found `: React.FC` typed component declaration in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00286,Functional,Register,list items have stable keys in map,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,key={...} present alongside .map( in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00287,UI/UX,Register,scrollview has content container style,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,contentContainerStyle present in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00288,UI/UX,Register,uses vector icons library,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found @expo/vector-icons import in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.920Z
MOB-STATIC-00289,Code Quality,Register,screen file line count reasonable,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,screens/auth/RegisterScreen.tsx is 446 lines (within the 700-line maintainability guideline),2026-07-29T06:26:49.921Z
MOB-STATIC-00290,UI/UX,Register,user facing error alert on catch,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Alert.alert( present alongside catch in screens/auth/RegisterScreen.tsx,2026-07-29T06:26:49.921Z
MOB-STATIC-00291,Compatibility,Forgot Password,safe area insets used,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found useSafeAreaInsets() in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.921Z
MOB-STATIC-00292,UI/UX,Forgot Password,keyboard avoiding view present,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,KeyboardAvoidingView wraps the input field(s) in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.921Z
MOB-STATIC-00293,Functional,Forgot Password,async calls have error handling,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,try/catch present around async calls in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.921Z
MOB-STATIC-00294,Accessibility,Forgot Password,interactive elements have accessibility hooks,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,11 accessibilityLabel/testID attribute(s) found across 11 touchable element(s) in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.921Z
MOB-STATIC-00295,Functional,Forgot Password,no leftover debug markers,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No console.log/TODO/FIXME markers found,2026-07-29T06:26:49.921Z
MOB-STATIC-00296,Code Quality,Forgot Password,uses stylesheet create,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found StyleSheet.create( in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.921Z
MOB-STATIC-00297,UI/UX,Forgot Password,shows loading state during fetch,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found ActivityIndicator/SkeletonLoader in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.921Z
MOB-STATIC-00298,UI/UX,Forgot Password,handles empty state when no data,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Fail,No empty-state handling pattern in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00299,Functional,Forgot Password,flatlist or sectionlist has key extractor,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No FlatList/SectionList on this screen,2026-07-29T06:26:49.922Z
MOB-STATIC-00300,Code Quality,Forgot Password,typed props or navigation defined,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found typed Props/navigation generic in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00301,Code Quality,Forgot Password,no untyped any usage,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Fail,Found 1 `: any` usage(s) in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00302,Mobile-Specific,Forgot Password,screen has testid coverage,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found testID attribute(s) in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00303,Functional,Forgot Password,imports service layer not raw fetch,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,"services/hooks/context import=True, raw fetch()=not used in screens/auth/ForgotPasswordScreen.tsx",2026-07-29T06:26:49.922Z
MOB-STATIC-00304,Mobile-Specific,Forgot Password,no hardcoded backend url in screen,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No literal http(s):// URL in screen source,2026-07-29T06:26:49.922Z
MOB-STATIC-00305,UI/UX,Forgot Password,uses theme hook for colors,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found useTheme() call in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00306,UI/UX,Forgot Password,touchables have active opacity or pressable,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,activeOpacity=/Pressable present in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00307,Accessibility,Forgot Password,accessibility role declared on touchables,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found accessibilityRole= among 11 touchable(s) in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00308,Compatibility,Forgot Password,safe area inset applied to layout,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found insets.top/insets.bottom usage in a style/layout in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00309,UI/UX,Forgot Password,email input has correct keyboard type,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Fail,Email input without keyboardType= in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00310,Security,Forgot Password,password inputs use secure text entry,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,secureTextEntry present in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00311,Mobile-Specific,Forgot Password,animated values use native driver,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,useNativeDriver: true present in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00312,Code Quality,Forgot Password,component has default export,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found export default in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00313,Functional,Forgot Password,screen registered in a navigator,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found import/reference of ForgotPasswordScreen in navigation/*Navigator.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00314,Code Quality,Forgot Password,uses react fc typed component,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found `: React.FC` typed component declaration in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00315,Functional,Forgot Password,list items have stable keys in map,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No .map( rendering on this screen,2026-07-29T06:26:49.922Z
MOB-STATIC-00316,UI/UX,Forgot Password,scrollview has content container style,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,contentContainerStyle present in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00317,UI/UX,Forgot Password,uses vector icons library,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found @expo/vector-icons import in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00318,Code Quality,Forgot Password,screen file line count reasonable,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,screens/auth/ForgotPasswordScreen.tsx is 416 lines (within the 700-line maintainability guideline),2026-07-29T06:26:49.922Z
MOB-STATIC-00319,UI/UX,Forgot Password,user facing error alert on catch,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Alert.alert( present alongside catch in screens/auth/ForgotPasswordScreen.tsx,2026-07-29T06:26:49.922Z
MOB-STATIC-00320,Mobile-Specific,System,deep link scheme configured,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,"app.json scheme='burnoutai', found in AndroidManifest.xml intent-filter",2026-07-29T06:26:49.925Z
MOB-STATIC-00321,Mobile-Specific,System,orientation lock declared,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,app.json orientation='portrait',2026-07-29T06:26:49.925Z
MOB-STATIC-00322,Mobile-Specific,System,application id consistent app json and gradle,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,app.json android.package='com.burnoutai.mobile' vs build.gradle applicationId='com.burnoutai.mobile',2026-07-29T06:26:49.925Z
MOB-STATIC-00323,Mobile-Specific,System,gradle wrapper version pinned,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,zipStorePath=wrapper/dists,2026-07-29T06:26:49.925Z
MOB-STATIC-00324,Mobile-Specific,System,demo login path available for ci,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,demoLogin()/demo-session mock path confirmed in AuthContext.tsx + services/api.ts — usable for CI without a live backend,2026-07-29T06:26:49.926Z
MOB-STATIC-00325,Mobile-Specific,System,testid coverage added for appium,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,28 testID attributes present across auth + core screens for reliable Appium locators,2026-07-29T06:26:49.926Z
MOB-STATIC-00326,Security,System,auth token storage mechanism is secure store,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Fail,"services/storage.ts stores the auth token via @react-native-async-storage/async-storage, not expo-secure-store",2026-07-29T06:26:49.928Z
MOB-STATIC-00327,Functional,System,api response error interceptor present,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found interceptors.response.use( in services/api.ts,2026-07-29T06:26:49.928Z
MOB-STATIC-00328,Functional,System,api request interceptor attaches auth token,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found interceptors.request.use(...) attaching Authorization header in services/api.ts,2026-07-29T06:26:49.928Z
MOB-STATIC-00329,Functional,System,session expiry 401 handled,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found 401 handling wired to onSessionExpired() in services/api.ts,2026-07-29T06:26:49.928Z
MOB-STATIC-00330,Mobile-Specific,System,api base url uses expo public env var,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found EXPO_PUBLIC_-prefixed env var for API base URL in services/api.ts,2026-07-29T06:26:49.928Z
MOB-STATIC-00331,Functional,System,api client has request timeout configured,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found numeric timeout: on the axios client in services/api.ts,2026-07-29T06:26:49.928Z
MOB-STATIC-00332,Code Quality,System,no raw fetch calls in services layer,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,"services/api.ts uses axios exclusively, no raw fetch(",2026-07-29T06:26:49.928Z
MOB-STATIC-00333,Mobile-Specific,System,package json dependencies pinned no wildcard,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,No `*`/`latest` dependency versions in package.json,2026-07-29T06:26:49.928Z
MOB-STATIC-00334,Code Quality,System,package json devdependencies include typescript,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found typescript in package.json devDependencies,2026-07-29T06:26:49.928Z
MOB-STATIC-00335,Security,System,android camera permission matches camera usage,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,"CAMERA permission declared=True, expo-camera actually imported in a screen=True",2026-07-29T06:26:49.928Z
MOB-STATIC-00336,Security,System,android audio permission matches audio usage,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Fail,"Audio permission(s) declared=True, expo-av actually imported in a screen=False -- permission/usage mismatch",2026-07-29T06:26:49.928Z
MOB-STATIC-00337,Security,System,android vibrate permission matches haptics usage,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,"VIBRATE permission declared=True, expo-haptics actually imported somewhere=True",2026-07-29T06:26:49.928Z
MOB-STATIC-00338,Mobile-Specific,System,android internet permission declared,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found android.permission.INTERNET in AndroidManifest.xml,2026-07-29T06:26:49.928Z
MOB-STATIC-00339,Mobile-Specific,System,app icon asset exists on disk,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,app.json expo.icon='./assets/icon.png' -> found on disk,2026-07-29T06:26:49.928Z
MOB-STATIC-00340,Mobile-Specific,System,splash asset exists on disk,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,app.json expo.splash.image='./assets/splash.png' -> found on disk,2026-07-29T06:26:49.928Z
MOB-STATIC-00341,Mobile-Specific,System,adaptive icon asset exists on disk,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,app.json expo.android.adaptiveIcon.foregroundImage='./assets/adaptive-icon.png' -> found on disk,2026-07-29T06:26:49.928Z
MOB-STATIC-00342,Mobile-Specific,System,app version string is semver,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,app.json expo.version='1.0.0',2026-07-29T06:26:49.928Z
MOB-STATIC-00343,Mobile-Specific,System,android version code is valid integer,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,build.gradle versionCode=1,2026-07-29T06:26:49.928Z
MOB-STATIC-00344,Mobile-Specific,System,android min and target sdk referenced,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found minSdkVersion/targetSdkVersion references in build.gradle,2026-07-29T06:26:49.928Z
MOB-STATIC-00345,UI/UX,System,dark and light theme colors both defined,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found both DarkColors and LightColors exports in constants/colors.ts,2026-07-29T06:26:49.928Z
MOB-STATIC-00346,Functional,System,theme context exposes provider and hook,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found ThemeProvider + useTheme exports in context/ThemeContext.tsx,2026-07-29T06:26:49.928Z
MOB-STATIC-00347,Code Quality,System,navigation param lists are typed,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found 3 exported `*ParamList` type(s) across AppNavigator/TabNavigator/AuthNavigator,2026-07-29T06:26:49.928Z
MOB-STATIC-00348,Mobile-Specific,System,deep link intent filter has browsable category,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found BROWSABLE category on the 'burnoutai' scheme intent-filter in AndroidManifest.xml,2026-07-29T06:26:49.928Z
MOB-STATIC-00349,Mobile-Specific,System,app stack uses stack navigator,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found createStackNavigator() in navigation/AppNavigator.tsx (needed for hardware back-button support),2026-07-29T06:26:49.928Z
MOB-STATIC-00350,Mobile-Specific,System,bottom tab navigator used for main tabs,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found createBottomTabNavigator() in navigation/TabNavigator.tsx,2026-07-29T06:26:49.928Z
MOB-STATIC-00351,Code Quality,System,auth and app navigation stacks are separate files,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found distinct AuthNavigator.tsx and AppNavigator.tsx files,2026-07-29T06:26:49.928Z
MOB-STATIC-00352,Security,System,gradle wrapper distribution uses https,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Gradle wrapper downloads its distribution over https://,2026-07-29T06:26:49.928Z
MOB-STATIC-00353,Mobile-Specific,System,proguard rules referenced for release builds,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found proguard-android.txt + proguard-rules.pro references in build.gradle,2026-07-29T06:26:49.928Z
MOB-STATIC-00354,Mobile-Specific,System,android namespace matches application id,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,build.gradle namespace='com.burnoutai.mobile' vs applicationId='com.burnoutai.mobile',2026-07-29T06:26:49.928Z
MOB-STATIC-00355,Mobile-Specific,System,hermes or jsc engine configured,Static Analysis,"Mobile source (React Native/Expo) — static analysis, no device needed",Pass,Found hermesEnabled/jscFlavor engine toggle in build.gradle,2026-07-29T06:26:49.928Z
MOB-LIVE-00001,Functional,System,app launches and is foreground,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,current_package=com.burnoutai.mobile,2026-07-29T06:27:46.257Z
MOB-LIVE-00002,Functional,Register,real registration flow completes,Manual/Device,"Mobile (React Native/Expo, real native debug build) — live Appium session",Pass,Registered appium.a64fde42@healthsense.test through the real 3-step Register screen — submitted to the live backend,2026-07-29T06:28:03.863Z
